JobName,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19
Job_01106,0.261929869,34.4945663,127.2996275,92.80506122,11468.73989,-60.3806119,32.42444932,0.003350477,94.79056583,-22.07062064,70.73444059,-60.47916028,32.32590094,0.050003117,22.07062064,3.212644428,-0.204872698,3.796286348,0.009274955
Job_01107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.160841353,-0.158471545,3.796950087,0.00705023
Job_01108,0.022565206,23.733315,132.2267011,108.4933861,6013.627764,-55.70663287,52.78675324,0.002404853,95.46874302,3.612049996,112.1054361,-55.71061129,52.78277482,0.050003065,-3.612049996,3.188309291,-0.124401145,3.797908415,0.007750374
Job_01109,0.069040113,18.00659345,124.0956881,106.0890947,13950.94682,-6.028662696,100.060432,-0.000935971,93.58982148,-8.856622649,97.23247202,19.67196723,125.7610619,0.050003652,8.856622649,3.107984766,-0.242495962,3.796968286,0.006872354
Job_01110,0.071713276,29.54536926,137.3487986,107.8034293,17652.17961,-24.43545927,83.36797005,0.000352697,92.7229982,-5.387061819,102.4163675,-23.95511236,83.84831696,0.050003292,5.387061819,3.203190934,-0.264679647,3.799834059,0.00596701
Job_01111,0.020213761,7.628842092,120.1652814,112.5364393,8581.531898,-7.261524872,105.2749144,0.001864897,94.56106097,-6.2340847,106.3023546,1.512639501,114.0490788,0.050003449,6.2340847,2.997553263,-0.31281885,3.798315852,0.007219213
Job_01112,0.040545137,28.06418137,130.2696505,102.2054692,5239.692584,-25.10328451,77.10218466,-0.00257568,95.78796442,-7.809069042,94.39640013,-24.37846972,77.82699945,0.05000326,7.809069042,NA,NA,NA,NA
Job_01113,0.017673413,2.398329384,111.155932,108.7576026,4855.506168,-30.57967171,78.17793092,0.006469273,95.48211025,-4.247258864,104.5103438,-30.21627097,78.54133165,0.0500035,4.247258864,3.208116256,-0.213501808,3.798794547,0.004944992
Job_01114,0.024328047,19.06171637,129.7906827,110.7289663,8385.936615,5.680048846,116.4090152,0.003062436,96.75375584,-5.529657895,105.1993084,11.6533482,122.3823145,0.050002897,5.529657895,3.165032729,-0.129145414,3.797514318,0.007688954
Job_01115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.181353044,-0.151768743,3.798609606,0.004780889
Job_01116,0.012449341,18.58440582,129.9120483,111.3276425,4597.397693,-22.40658204,88.92106046,0.001529697,96.00272242,-2.304675543,109.0229669,-22.28392394,89.04371855,0.05000335,2.304675543,3.219500366,-0.21908421,3.798762129,0.004918813
Job_01117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01118,0.059432117,17.42650548,115.8215994,98.39509391,4952.039167,-50.33220168,48.06289223,-0.002641639,95.61371169,-16.78992148,81.60517243,-50.1715128,48.22358111,0.050003846,16.78992148,3.260696315,-0.096990477,3.798737869,0.005184837
Job_01119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.059534486,-0.268837681,3.797043324,0.00663196
Job_01120,0.050839793,26.08684642,129.8317678,103.7449214,7844.161894,-29.49461637,74.25030502,0.002582304,96.05101646,-2.723658504,101.0212629,-29.4037789,74.34114249,0.050003312,2.723658504,3.214085486,-0.191426614,3.798135489,0.007386264
Job_01121,0.119964156,43.05421806,148.0190527,104.9648347,21295.95192,-30.2416824,74.72315227,0.00305828,92.40689939,-2.1468129,102.8180218,-30.16781123,74.79702345,0.05000346,2.1468129,3.129859991,-0.342839811,3.797608329,0.007802535
Job_01122,0.016733982,28.92222194,136.7462229,107.824001,4129.193719,-52.45924036,55.36476063,0.001192637,95.78221695,-13.78650856,94.03749244,-52.53800755,55.28599344,0.05000322,13.78650856,3.264763578,-0.072804568,3.799237606,0.005444928
Job_01123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.206830967,-0.226145155,3.797310451,0.007768381
Job_01124,0.076589128,21.12084756,125.2214234,104.1005758,12308.21933,-38.35092121,65.74965462,0.000165448,95.55193786,-0.742250657,103.3583252,-38.33227331,65.76830252,0.050003213,0.742250657,3.184376801,-0.149996079,3.798608419,0.006323196
Job_01125,0.017188298,14.62087812,123.2927862,108.6719081,4676.034703,-42.54554302,66.12636505,-0.001277936,95.31742439,-1.752998427,106.9189096,-42.51857449,66.15333358,0.050003308,1.752998427,3.189333112,-0.172874822,3.797076208,0.007336276
Job_01126,0.083623114,45.72165866,148.4419078,102.7202491,11465.94763,-50.95392742,51.76632171,0.001309149,94.28631434,-3.339125636,99.38112349,-50.94240289,51.77784624,0.050003128,3.339125636,3.255667176,-0.141460659,3.799147586,0.005472622
Job_01127,0.172235006,22.41487749,121.7241306,99.30925312,15945.40969,-21.43681347,77.87243964,0.011426237,94.85792332,-1.235268786,98.07398433,-21.3560344,77.95321871,0.050002928,1.235268786,3.197528089,-0.255030632,3.79913895,0.005549509
Job_01128,0.048419809,30.60420992,144.0017237,113.3975138,22693.26976,-55.7101875,57.68732628,0.004281546,93.66275289,-1.858694374,111.5388194,-55.70635912,57.69115465,0.050003307,1.858694374,3.16227648,-0.05433698,3.797093833,0.006580688
Job_01129,0.046741778,19.79449476,124.5543059,104.7598111,8104.158226,-12.30043391,92.45937722,-0.001509635,95.61064918,-4.541722107,100.218089,-10.43555848,94.32425266,0.050003492,4.541722107,3.146805233,-0.278873979,3.79735758,0.007637315
Job_01130,0.031309001,19.15072747,124.1208526,104.9701252,5561.153203,-28.13760265,76.83252252,0.0002753,95.09508542,-1.88029985,103.0898253,-27.90509348,77.06503169,0.050003415,1.88029985,3.300757211,-0.27332464,3.799102498,0.006393075
Job_01131,0.074465796,10.74546767,113.3704641,102.6249964,10097.57061,-59.23121571,43.39378069,-0.005825553,95.63706169,-5.731763881,96.89323252,-59.21906916,43.40592724,0.050003797,5.731763881,NA,NA,NA,NA
Job_01132,0.055721494,30.17603672,125.7314726,95.55543592,3348.367091,-42.77641311,52.77902281,0.002424712,95.29519079,-2.835139891,92.72029603,-42.74969505,52.80574087,0.050003179,2.835139891,3.105960196,-0.304325367,3.798473736,0.006433773
Job_01133,0.109340576,28.76599177,129.7308263,100.9648345,12248.16674,2.704494371,103.6693289,0.001915384,95.44982327,-1.357189298,99.60764524,0.538597985,101.5034325,0.050003499,1.357189298,3.217079702,-0.165642861,3.798811162,0.005075032
Job_01134,0.050181669,31.58350701,132.5370261,100.9535191,5614.712553,-54.07380994,46.87970919,6.35E-05,95.33161396,-11.47895141,89.47456772,-54.03206142,46.92145771,0.050003684,11.47895141,3.295237018,-0.114354639,3.796785944,0.007309373
Job_01135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01136,0.084640336,32.48667082,133.0725394,100.5858686,9076.830659,-66.03227542,34.5535932,0.00665618,94.81441116,-6.733353353,93.85251526,-66.04604808,34.53982054,0.050003293,6.733353353,NA,NA,NA,NA
Job_01137,0.051704389,16.57031068,122.1961717,105.625861,9906.154351,-39.66199511,65.96386589,0.004672707,94.65463019,-8.375155764,97.25070523,-39.52888887,66.09697213,0.050003151,8.375155764,3.193385573,-0.223751354,3.796900827,0.006908579
Job_01138,0.01625601,67.39827706,175.3495976,107.9513205,4070.666151,-0.808756117,107.1425644,0.007507062,95.8254127,-3.93408754,104.017233,5.63907719,113.5903977,0.050003428,3.93408754,NA,NA,NA,NA
Job_01139,0.024112787,16.03151922,122.5624572,106.530938,5126.176128,-15.63684724,90.89409075,0.011162792,95.98354236,-2.737177584,103.7937604,-15.32669002,91.20424797,0.050003148,2.737177584,3.194773654,-0.146860177,3.79922201,0.005466464
Job_01140,0.051054409,22.86578807,129.9658413,107.1000533,11591.23059,-15.40840673,91.69164653,-0.001964141,95.27794727,-2.463730928,104.6363223,-14.8163157,92.28373757,0.050003079,2.463730928,3.212479115,-0.190780617,3.797469209,0.007651808
Job_01141,0.097004578,5.361642269,104.2993445,98.93770218,8603.488156,-34.98012157,63.95758061,0.005488808,94.79249291,-0.190608747,98.74709343,-34.89315745,64.04454473,0.050002894,0.190608747,3.342805773,-0.172692906,3.799217594,0.007388226
Job_01142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.034344815,-0.251797593,3.79728663,0.007438068
Job_01143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01144,0.056568646,21.01502679,128.4186297,107.4036029,13298.00785,-35.49933043,71.90427244,0.003630958,94.59670957,-4.013770517,103.3898323,-35.40036019,72.00324268,0.050003265,4.013770517,NA,NA,NA,NA
Job_01145,0.039044715,21.25279811,121.2364951,99.98369702,3906.069505,-66.73808479,33.24561224,0.000123327,95.7437278,-1.572627754,98.41106927,-66.74643985,33.23725717,0.05000299,1.572627754,3.226444392,-0.168324716,3.796825505,0.00707143
Job_01146,0.031283919,14.02383781,116.3604139,102.3365761,4103.359769,-41.51949939,60.81707667,0.00820193,95.44145555,-1.17023851,101.1663375,-41.52500788,60.81156817,0.050003351,1.17023851,3.30491296,-0.23786028,3.798072537,0.008076798
Job_01147,0.034017188,22.508137,129.3116378,106.8035008,7463.289632,10.63093556,117.4344364,-0.003273858,95.35206596,-2.172976512,104.6305243,21.63208909,128.4355899,0.050003034,2.172976512,NA,NA,NA,NA
Job_01148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.102164685,-0.185392096,3.798836948,0.004842206
Job_01149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.101979337,-0.119771784,3.797599845,0.007646872
Job_01150,0.049524326,19.26299704,119.6475255,100.3845284,5188.42688,-28.37046656,72.01406186,0.00493697,95.6141716,-3.742937264,96.64159115,-28.51089384,71.87363458,0.050003136,3.742937264,3.191876318,-0.152217474,3.797010018,0.006747867
Job_01151,0.027295486,18.74614002,130.4094406,111.6633006,10478.67084,-10.72525755,100.938043,0.001414492,94.52707621,-4.068427315,107.5948733,-8.70364639,102.9596542,0.050003315,4.068427315,3.126654487,-0.119573661,3.798705769,0.004702795
Job_01152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.032677265,-0.271502854,3.798482614,0.006213023
Job_01153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.298007469,-0.069893078,3.79716878,0.008040391
Job_01154,0.025192607,15.14357762,124.574774,109.4311964,7480.610263,-18.55457215,90.87662423,0.002080374,95.44271324,-4.459964415,104.971232,-17.64043974,91.79075664,0.050003329,4.459964415,NA,NA,NA,NA
Job_01155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01156,0.019336562,23.22971351,131.6147957,108.3850822,5088.948399,-19.18584687,89.19923533,-0.004071445,95.69115336,-1.043950556,107.3411316,-19.37265719,89.01242501,0.050003246,1.043950556,3.161534562,-0.137041196,3.799242273,0.005249319
Job_01157,0.22761113,14.95320178,108.3290631,93.37586133,10641.73071,-70.22363941,23.15222192,-0.007069074,94.2461653,-0.695755448,92.68010589,-70.22281513,23.15304621,0.050003477,0.695755448,3.272792433,-0.05322229,3.798971603,0.006253555
Job_01158,0.0531323,27.05629558,129.600725,102.5444294,7139.150458,-49.23323771,53.31119168,-0.003150809,94.62503396,-2.316628614,100.2278008,-49.22969687,53.31473252,0.050003232,2.316628614,3.370989466,-0.106789522,3.798953637,0.009573333
Job_01159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10315677,-0.172600336,3.797794721,0.007734469
Job_01160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01161,0.008721561,4.477841093,119.7746288,115.2967877,5087.049752,-9.501149623,105.795638,0.000102713,95.1679623,-8.849059137,106.4477285,4.297526086,119.5943137,0.050002875,8.849059137,3.097180571,-0.23237645,3.799828133,0.005778533
Job_01162,0.029718464,2.91681185,109.5777451,106.6609333,6413.294908,-20.84800321,85.81293007,0.000588479,94.92907576,-5.029143761,101.6317895,-19.57052624,87.09040705,0.050003453,5.029143761,3.16070952,-0.234205468,3.799736865,0.005884602
Job_01163,0.053274853,7.943524281,120.2696376,112.3261133,22074.59122,-6.002574379,106.323539,0.005738606,94.01038658,-8.210099556,104.1160138,33.30899787,145.6351112,0.050003301,8.210099556,3.065401489,-0.361172974,3.799238549,0.005195258
Job_01164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.026378793,-0.331638154,3.797026882,0.007172874
Job_01165,0.038885087,9.511938493,118.1209013,108.6089628,10500.87372,-39.86035715,68.74860564,-0.000346127,96.12574822,-3.79041124,104.8185516,-39.78250513,68.82645767,0.050002979,3.79041124,3.200914623,-0.098084108,3.796929608,0.006833598
Job_01166,0.040552943,4.084818389,115.3734857,111.2886674,14912.45651,8.85995606,120.1486234,0.005645671,95.96094625,-3.536907599,107.7517598,12.45783251,123.7464999,0.050003167,3.536907599,3.199709519,-0.148896034,3.799542961,0.005620991
Job_01167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.199599688,-0.141692897,3.79967293,0.005679572
Job_01168,0.142082622,34.25897077,127.8373938,93.57842304,6799.752196,-44.19954386,49.37887918,0.002282746,95.65277018,-7.41872744,86.1596956,-44.21010611,49.36831694,0.050002933,7.41872744,3.423636906,-0.006398453,3.798723671,0.010715418
Job_01169,0.030478996,18.46672234,127.8211947,109.3544723,8968.559961,-33.45888306,75.89558929,0.002947289,95.16198218,-5.699210696,103.6552617,-33.26352499,76.09094736,0.050003187,5.699210696,3.148743095,-0.246446277,3.797564551,0.007706402
Job_01170,0.058601218,18.81897636,122.986772,104.1677957,9490.968039,-56.01877553,48.14902015,0.006174923,95.57859766,1.694429998,105.8622257,-56.0197812,48.14801448,0.050003271,-1.694429998,3.238881877,-0.131615532,3.79958454,0.006135578
Job_01171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01172,0.111274774,40.91361914,142.6759055,101.7622864,13663.10298,-42.46529606,59.29699031,0.000307606,95.13331143,-4.768095933,96.99419044,-42.40362607,59.3586603,0.050003243,4.768095933,3.252488875,-0.235243717,3.796860233,0.007136798
Job_01173,0.533477984,34.04919769,115.34719,81.29799226,6209.838944,-78.92507048,2.372921784,0.017819507,93.66352508,-22.55545788,58.74253438,-78.93920318,2.358789086,0.050003198,22.55545788,3.221252483,-0.07310597,3.793352076,0.0121345
Job_01174,0.071954871,7.431854877,111.5627156,104.1308607,11604.5661,-34.67714806,69.45371267,-0.003682711,94.26052839,-1.8121234,102.3187373,-34.57097399,69.55988674,0.050002952,1.8121234,3.104276849,-0.279703159,3.79899658,0.005151395
Job_01175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.093543533,-0.14989163,3.799633486,0.005776041
Job_01176,0.056257819,28.62996882,130.1388666,101.5088978,6709.053501,-32.92668304,68.58221472,0.000464619,95.52742655,-0.816648719,100.692249,-32.91005994,68.59883782,0.050002975,0.816648719,3.246015295,-0.208043825,3.79785691,0.006579159
Job_01177,0.049637726,13.5318596,116.2155874,102.6837278,6776.23179,-7.961716464,94.72201132,0.010434838,95.54447056,-7.42075632,95.26297147,-2.678026824,100.005701,0.050003994,7.42075632,3.071940117,-0.345597209,3.799900011,0.006137401
Job_01178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.219199595,-0.19167844,3.797183363,0.00753501
Job_01180,0.033295247,-0.425040189,111.0289606,111.4540007,12478.21932,28.61836824,140.072369,-0.001071205,95.41035274,-7.27526361,104.1787371,10.73516857,122.1891693,0.050002871,7.27526361,3.234274914,-0.159284719,3.796984984,0.00699045
Job_01181,0.045137302,14.7934211,120.8929213,106.0995002,9131.430412,-21.10412206,84.99537815,0.004453388,94.55312781,-5.72872914,100.3707711,-20.21805313,85.88144708,0.050003,5.72872914,3.197688918,-0.179074621,3.796964793,0.006777188
Job_01182,0.04385113,38.43544773,146.7593449,108.3238971,11460.90871,-37.90652475,70.41737238,-0.000351713,94.89748554,-7.272132038,101.0517651,-37.75995253,70.56394459,0.050003068,7.272132038,3.232458371,-0.09854677,3.797151493,0.006627701
Job_01183,0.020948995,6.657628645,115.2597393,108.6021107,5653.788846,-4.578688748,104.0234219,0.000582479,95.83398642,-3.394725446,105.2073852,2.505140842,111.1072515,0.05000289,3.394725446,NA,NA,NA,NA
Job_01184,0.055115946,22.60903953,122.8029715,100.193932,5649.608739,-49.45718859,50.73674339,0.006698078,95.9987236,0.51044755,100.7043795,-49.46095556,50.73297642,0.05000303,-0.51044755,3.211732312,-0.135100661,3.798662321,0.005102113
Job_01185,0.061585829,17.00781299,117.1825335,100.1747205,6298.131505,-54.83022001,45.34450051,0.007796866,95.59177189,9.060918213,109.2356387,-54.84121283,45.33350768,0.050002884,-9.060918213,3.299704016,-0.141675964,3.798353348,0.007709467
Job_01186,0.042238121,20.81926266,119.7893016,98.97003893,3760.730974,-21.52937133,77.4406676,-0.000782267,95.89634106,-0.185354712,98.78468422,-21.40753343,77.5625055,0.050002901,0.185354712,3.336992704,-0.139342681,3.796984517,0.007395359
Job_01187,0.040474414,43.13060976,151.5704384,108.4398286,10721.77896,-31.48711637,76.95271226,0.000349248,94.87278953,-3.936838087,104.5029905,-31.351625,77.08820363,0.050003096,3.936838087,NA,NA,NA,NA
Job_01188,0.028154348,26.61629483,131.8327992,105.2165043,5145.219968,-28.42221496,76.79428937,0.004147292,95.82284185,-1.668932511,103.5475718,-28.3679124,76.84859193,0.050003087,1.668932511,3.257748382,-0.084932389,3.796922026,0.00702334
Job_01189,0.027291735,14.05360125,117.0318894,102.9782882,3854.747696,-61.93533126,41.04295692,0.006971801,95.65740792,-4.062677881,98.9156103,-61.9328442,41.04544398,0.050003186,4.062677881,3.302037757,-0.130234671,3.799043664,0.005676599
Job_01190,0.065072391,26.99424763,131.4907769,104.4965292,10947.32981,-30.53122524,73.965304,0.00528587,96.25431685,-5.772681757,98.72384748,-30.27495372,74.22157551,0.050003663,5.772681757,3.244604072,-0.216164984,3.797175643,0.006771775
Job_01191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.151637418,-0.17648175,3.797090098,0.007431145
Job_01192,0.047642989,21.4381835,123.8603384,102.4221549,6311.187731,-14.89386197,87.52829291,-0.001549123,94.67525287,-6.203597662,96.21855722,-12.92286095,89.49929393,0.050003525,6.203597662,3.180743093,-0.12910441,3.797201996,0.007368379
Job_01193,0.012353378,25.2372709,133.4318018,108.1945309,3180.521205,-62.12411911,46.07041176,0.004853706,95.41107886,16.14915938,124.3436902,-62.13334806,46.06118281,0.050003353,-16.14915938,3.271679027,-0.186308923,3.797459397,0.006573126
Job_01194,0.030946505,17.99336231,124.0983015,106.1049392,6263.999515,-57.76015956,48.34477962,0.003658691,95.44328869,19.35805891,125.4629981,-57.76904925,48.33588993,0.050003461,-19.35805891,3.208713655,-0.211681444,3.797266695,0.007695321
Job_01195,0.028325008,33.79985897,139.798442,105.9985831,5664.079628,7.310727658,113.3093107,0.002520019,95.93961801,-1.996906677,104.0016764,14.3855399,120.384123,0.050003021,1.996906677,NA,NA,NA,NA
Job_01196,0.046769741,3.832696235,116.3288639,112.4961677,19759.92148,7.757328916,120.2534966,0.009474404,94.73843382,-6.442398196,106.0537695,26.42862865,138.9247963,0.050002886,6.442398196,3.015514588,-0.247649109,3.7978226,0.00629406
Job_01197,0.014793813,21.52146739,132.0384248,110.5169574,4976.629337,23.25519814,133.7721555,0.003003131,95.47056293,-1.574283522,108.9426738,19.58662421,130.1035816,0.050003138,1.574283522,3.146125094,-0.169574702,3.797400103,0.007509719
Job_01198,0.23472288,41.2631223,135.7388047,94.47568236,12455.21743,-49.55493924,44.92074312,0.00415181,94.71503708,-2.104110545,92.37157181,-49.53484884,44.94083351,0.05000369,2.104110545,3.378465947,-0.060292315,3.797597349,0.008646481
Job_01199,0.098146665,23.39952106,125.5335991,102.1340781,12576.87348,-9.222392854,92.9116852,0.004560867,94.48538233,-2.835852863,99.29822519,-9.788630207,92.34544785,0.050002989,2.835852863,3.248706936,-0.174780494,3.797004568,0.006855229
Job_01200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.129426645,-0.231111376,3.799059693,0.005098998
Job_01201,0.091864185,21.42141312,113.2729393,91.85152613,3603.642401,-68.52480553,23.3267206,0.000695976,95.45932948,-5.582077365,86.26944877,-68.53400372,23.31752241,0.050003707,5.582077365,3.251979646,-0.082463203,3.797033434,0.006818841
Job_01202,0.024044426,10.63860733,119.5922761,108.9536687,6756.131929,-23.80031073,85.15335801,0.000191489,95.39843443,-9.053008579,99.90066016,-22.51523969,86.43842905,0.050003278,9.053008579,NA,NA,NA,NA
Job_01203,0.029667074,41.19089388,145.3293112,104.1384174,4788.554941,-7.665321724,96.47309564,0.005033104,95.63142445,-2.840440504,101.2979769,-6.185944139,97.95247322,0.050003026,2.840440504,3.168421898,-0.174001758,3.797910082,0.00638769
Job_01204,0.159806433,17.13484781,115.8376296,98.70278179,13798.5939,-60.45340267,38.24937912,-0.002019621,94.56706433,12.06714842,110.7699302,-60.46234383,38.24043796,0.050003886,-12.06714842,3.275131754,-0.079363172,3.798207995,0.007666428
Job_01205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.067601359,-0.224675686,3.797391816,0.0075554
Job_01206,0.039134762,8.029315577,117.4772106,109.447895,11639.90795,-57.13801176,52.30988323,0.001467784,95.26868638,13.42406268,122.8719577,-57.14073226,52.30716273,0.050003216,-13.42406268,3.303155963,-0.03925952,3.798921193,0.005128081
Job_01207,0.013928817,14.0159177,124.3405616,110.3246439,4583.346084,-10.00089924,100.3237447,-0.001002835,94.64307322,-2.708002211,107.6166417,-8.26926643,102.0553775,0.05000263,2.708002211,3.159995776,-0.169221527,3.796957155,0.006896428
Job_01208,0.185511131,27.64306857,126.1074185,98.46434996,15581.21715,-40.43838255,58.02596741,-0.001052296,95.13422296,-1.468863291,96.99548667,-40.41988789,58.04446207,0.050003088,1.468863291,3.196334716,-0.192457398,3.797105488,0.007565571
Job_01209,0.032081293,24.52841538,130.8425209,106.3141056,6653.546979,21.53683416,127.8509397,-0.003500088,96.6630377,-3.17609157,103.138014,7.430630654,113.7447362,0.050003201,3.17609157,3.15871688,-0.270886916,3.798736673,0.004825358
Job_01210,0.019752655,6.689509418,120.7660768,114.0765674,10010.17106,1.660520323,115.7370877,0.002641477,95.33890427,-8.270916815,105.8056506,10.30526465,124.3818321,0.050003077,8.270916815,3.133261283,-0.224330422,3.797640083,0.007660943
Job_01211,0.017041864,11.73974753,121.6983504,109.9586029,5376.526348,-1.686751982,108.2718509,0.00198507,95.61690282,-6.551515379,103.4070875,-6.444169351,103.5144335,0.050003084,6.551515379,3.256788202,-0.170939965,3.798454865,0.005867386
Job_01212,0.029329808,6.860282195,117.1698145,110.3095323,9633.84336,-15.73273501,94.5767973,-0.003537322,95.15344041,-5.956624899,104.3529074,-13.40162838,96.90790393,0.05000312,5.956624899,3.104554648,-0.257712712,3.798800691,0.00482044
Job_01213,0.015270561,25.2490167,135.5713646,110.3223479,5023.048375,-24.34085921,85.98148871,0.002138579,94.91662932,-4.335318081,105.9870298,-23.96069588,86.36165204,0.050003497,4.335318081,NA,NA,NA,NA
Job_01214,0.11601772,30.65561892,125.1925329,94.53691394,6199.944308,-60.80470455,33.73220939,-0.004099128,95.68574212,-12.73795172,81.79896222,-60.83077445,33.70613949,0.050002801,12.73795172,3.269249865,-0.148151498,3.799053763,0.006579061
Job_01215,0.017628542,28.48472259,137.56486,109.0801374,5026.417719,-50.67890818,58.4012292,0.00462609,95.35610471,-3.164822942,105.9153144,-50.66862009,58.41151729,0.050003148,3.164822942,3.226873616,-0.037549476,3.797747323,0.006368969
Job_01216,0.052665789,29.70974557,131.2623135,101.5525679,6312.903408,-34.38147042,67.17109748,0.000911987,95.52826981,-0.764410589,100.7881573,-34.35772433,67.19484357,0.050002782,0.764410589,NA,NA,NA,NA
Job_01217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.172509357,-0.123694821,3.79934184,0.005456361
Job_01218,0.051881532,2.278267472,110.7523089,108.4740414,13797.39575,-50.13284573,58.3411957,0.001215564,95.69441998,-1.280279407,107.193762,-50.10821348,58.36582795,0.050002802,1.280279407,3.203295239,-0.19631046,3.799135868,0.005371926
Job_01219,0.018429192,14.53212471,123.4311588,108.8990341,5146.022314,4.494688239,113.3937223,0.005088772,95.37357824,-5.137565322,103.7614687,31.3927775,140.2918116,0.050003136,5.137565322,2.964165862,-0.370183242,3.799874796,0.005882041
Job_01220,0.043841027,18.90858124,123.6190796,104.7104984,7558.736004,-54.09121096,50.61928744,-0.000873877,95.39746229,-3.912224857,100.7982735,-54.07949106,50.63100733,0.050003058,3.912224857,3.164288703,-0.121617585,3.797007868,0.007340453
Job_01221,0.027180097,22.35154872,132.8352861,110.4837373,9109.419407,4.407776678,114.891514,0.003205778,95.48318452,-3.220115988,107.2636214,0.238709556,110.7224469,0.050003233,3.220115988,3.203216799,-0.156762479,3.797310778,0.007446892
Job_01222,0.036619221,7.411376913,108.9006855,101.4893085,4357.048815,-33.5900555,67.89925304,-0.002704896,95.83466636,-6.924360029,94.56494851,-33.72986187,67.75944667,0.050003045,6.924360029,NA,NA,NA,NA
Job_01223,0.049280952,24.42726604,131.7796351,107.3523691,11515.68646,-44.91633064,62.43603845,-0.000267316,95.76857078,-2.98695123,104.3654179,-44.89295567,62.45941342,0.050003114,2.98695123,3.203460855,-0.101686004,3.796905937,0.006886576
Job_01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.298440629,-0.179638465,3.797299285,0.007651943
Job_01225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_01226,0.045565846,63.06719009,167.9300183,104.8628282,7994.742245,-6.676570921,98.18625732,0.008713176,94.61482718,-3.386515172,101.4763131,-4.481799829,100.3810284,0.050003193,3.386515172,3.144360003,-0.277396349,3.797123515,0.007340996
Job_01227,0.026536644,27.59923689,138.2386236,110.6393867,9054.88566,-25.82981416,84.80957251,0.002736674,95.3523669,-4.130915995,106.5084707,-25.5353167,85.10406997,0.050003534,4.130915995,3.163783453,-0.172449788,3.797709261,0.007726656
Job_01228,0.01641842,11.686836,121.9714978,110.2846618,5378.275391,-22.03766915,88.24699268,-0.002162173,95.76403149,-3.109477113,107.1751847,-21.54749403,88.73716779,0.050003422,3.109477113,3.119259737,-0.261729255,3.797658169,0.007720617
Job_01229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.965396768,-0.361244891,3.797012306,0.00710724
Job_01230,0.027156855,18.73810931,125.3121129,106.5740036,5802.738196,-3.300923242,103.2730803,-0.002967291,96.03125363,-4.261565862,102.3124377,-5.934937646,100.6390659,0.05000315,4.261565862,NA,NA,NA,NA
